Index,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,avg anion electron affinity,compound possible,max ionic char,avg ionic char,density,vpa,packing fraction,spacegroup_num,crystal_system_int,is_centrosymmetric,ewald_energy,sine coulomb matrix eig 0,sine coulomb matrix eig 1,sine coulomb matrix eig 2,sine coulomb matrix eig 3,sine coulomb matrix eig 4,sine coulomb matrix eig 5,sine coulomb matrix eig 6,sine coulomb matrix eig 7,sine coulomb matrix eig 8,sine coulomb matrix eig 9,sine coulomb matrix eig 10,sine coulomb matrix eig 11,sine coulomb matrix eig 12,sine coulomb matrix eig 13,sine coulomb matrix eig 14,sine coulomb matrix eig 15,sine coulomb matrix eig 16,sine coulomb matrix eig 17,sine coulomb matrix eig 18,sine coulomb matrix eig 19,structural complexity per atom,structural complexity per cell,crystal_system_monoclinic,crystal_system_triclinic,target_label,Compound name
Comp_53,8.0,66.0,58.0,22.4,17.28,8.0,13.0,87.0,74.0,67.9,22.919999999999998,87.0,15.9994,162.5,146.5006,51.1033315,42.1247178,15.9994,54.8,1728.0,1673.2,645.38,708.696,54.8,3.0,16.0,13.0,11.9,4.92,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,207.0,141.0,105.8,47.760000000000005,66.0,1.1,3.44,2.34,2.6420000000000003,0.9575999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.4,2.04,0.0,0.0,10.0,10.0,1.0,1.8,0.0,3.0,12.0,9.0,6.8,1.7199999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,4.0,4.0,0.4,0.7200000000000001,0.0,2.0,9.0,7.0,3.2,1.6799999999999997,2.0,9.105,36.8975,27.7925,14.357508620690002,7.884496551724,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,90.2,93.84,12.0,-2.0,4.0,6.0,3.214550253664318,-282000.0,1,0.7456133690005962,0.1530041874066794,7.681199422927171,11.047633802589397,0.7308113379175122,4,6,0,-681.122117298622,12023.912547592248,11336.020112896571,8370.741099395174,7958.724744013573,1533.7883877657316,1448.8326924809264,1136.0810658897647,1103.194958650123,108.6433657674681,61.050690842771985,73.98759188344124,70.79196512125397,70.15562933326642,70.32436510467883,65.15132174349782,68.59511315914317,66.34632930728077,66.79676300289466,67.41161227187403,67.24530961491968,3.321928094887362,66.43856189774725,1,0,0,LaDyMnNiO6
Comp_54,8.0,67.0,59.0,22.5,17.4,8.0,13.0,87.0,74.0,68.1,22.68,87.0,15.9994,164.93032,148.93092,51.346363499999995,42.4163562,15.9994,54.8,1747.0,1692.2,651.58,716.1360000000001,54.8,3.0,16.0,13.0,11.9,4.92,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,207.0,141.0,105.8,47.760000000000005,66.0,1.1,3.44,2.34,2.643,0.9564,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.4,2.04,0.0,0.0,11.0,11.0,1.1,1.98,0.0,3.0,13.0,10.0,6.9,1.86,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,3.0,3.0,0.3,0.5399999999999999,0.0,2.0,9.0,7.0,3.1,1.56,2.0,9.105,36.8975,27.7925,14.306841954020001,7.803429885052,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,90.2,93.84,12.0,-2.0,4.0,6.0,3.214550253664318,-282000.0,1,0.7456133690005962,0.15276922957336045,7.7424572504749065,11.012349149795366,0.7331529295221373,4,6,0,-681.746111332279,12456.446769729975,11753.785757997144,8375.911552151661,7958.586772618074,1533.9204074048744,1448.7964439204818,1136.0715715363126,1103.1505016274523,108.68658870604378,61.11675522355611,73.99985317542976,70.80727161429382,70.11544054425032,70.31891835586117,65.16054392497345,68.5829300737803,66.37019457874327,66.73368309670013,67.38828140317413,67.23477390247749,3.321928094887362,66.43856189774725,1,0,0,LaHoMnNiO6
Comp_55,8.0,57.0,49.0,20.8,15.360000000000003,8.0,13.0,87.0,74.0,72.8,18.48,87.0,15.9994,138.90547,122.90607000000001,46.7243315,36.869917799999996,15.9994,54.8,1728.0,1673.2,527.388,571.5672000000001,54.8,3.0,16.0,13.0,13.0,3.8,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,207.0,141.0,100.5,41.4,66.0,1.1,3.44,2.34,2.716,0.8687999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.4,3.1599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,0.9599999999999997,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.2,1.6799999999999997,2.0,9.105,36.8975,27.7925,14.56200862069,8.211696551724,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,84.9,87.47999999999999,12.0,-2.0,4.0,6.0,3.214550253664318,-282000.0,1,0.7456133690005962,0.13648404202495068,7.013648689390398,11.062370137512922,0.6423407692196084,4,6,0,-674.2106316830876,8490.133154681514,7961.0924212927675,6120.190581631353,5801.442945630036,1530.2373033577837,1448.8642561469921,1135.2543335791381,1103.2416613874395,107.854278617492,61.493595179071335,73.80845714206866,70.97950928885146,70.38083431685513,70.50234294252988,65.07641042880437,68.37242129510093,66.38846152202147,66.6747887458467,67.32370400477397,67.04604953975796,3.321928094887362,66.43856189774725,1,0,0,LaSnMnNiO6
Comp_56,8.0,71.0,63.0,22.2,17.04,8.0,41.0,87.0,46.0,75.6,14.560000000000002,87.0,15.9994,174.9668,158.9674,50.3304645,41.1972774,15.9994,54.8,1936.0,1881.2,601.688,675.5872,54.8,3.0,16.0,13.0,13.0,3.8,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,187.0,121.0,98.5,39.0,66.0,1.27,3.44,2.17,2.733,0.8484,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.4,3.1599999999999997,0.0,0.0,14.0,14.0,1.4,2.52,0.0,6.0,17.0,11.0,8.4,3.16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,0.9599999999999997,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.2,1.6799999999999997,2.0,9.105,33.285,24.179999999999996,13.75875862069,6.926496551723998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.05979519206896551,0.1071199015862069,0.0,12.0,225.0,213.0,84.9,87.47999999999999,12.0,-2.0,4.0,6.0,3.214550253664318,-282000.0,1,0.6918673786849375,0.13185426705363135,8.045957621215239,10.387295047737613,0.6011965086414265,4,6,0,-689.7154847446654,14274.110047760283,13507.216435539667,6154.535419924001,5798.933121466348,1532.7770670222596,1448.1206960584555,1135.1228923844712,1102.632901982267,107.9708394876409,73.49368832841836,62.74694194628448,71.28678667450872,70.07517631956364,70.44289035248558,65.03229729716847,68.17452833219036,65.933119849869,66.62145143809676,66.72689858718263,66.96340555992609,3.321928094887362,66.43856189774725,1,0,0,LuSnMnNiO6
Comp_57,8.0,72.0,64.0,18.5,13.9,8.0,45.0,87.0,42.0,74.8,14.64,87.0,15.9994,178.49,162.4906,41.2422845,33.6789183,15.9994,54.8,2506.0,2451.2,700.48,774.816,54.8,2.0,16.0,14.0,11.9,4.92,16.0,2.0,6.0,4.0,2.9,1.08,2.0,66.0,175.0,109.0,97.5,37.8,66.0,1.3,3.44,2.1399999999999997,2.6710000000000003,0.9227999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.5,2.1,0.0,0.0,14.0,14.0,1.4,2.52,0.0,2.0,18.0,16.0,7.3,2.6799999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.7,1.52,2.0,9.105,22.89,13.785,12.05275862069,4.196896551724,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,90.2,93.84,12.0,-2.0,4.0,6.0,3.265986323710904,-282000.0,1,0.6817442582266291,0.14598666305728478,7.0499122407064485,9.714223705176085,0.5864020319203548,4,6,0,-731.8031317588691,14743.396240656499,13960.580874693786,1554.9311635664556,1447.049152803752,1140.1980522990407,1101.7320769564335,212.63033349815305,184.75992037070748,100.4874014444151,73.86038187837966,62.84701213613286,70.95993634182385,70.07185645233226,68.78426365348743,68.11173932630813,66.98288456217277,66.6305335221223,65.96251643677543,65.24859246355453,65.12580054489752,3.321928094887362,66.43856189774725,1,0,0,MgHfMnNiO6
Comp_58,8.0,82.0,74.0,19.5,15.3,8.0,52.0,87.0,35.0,78.4,10.839999999999998,87.0,15.9994,207.2,191.20059999999998,44.1132845,37.6983183,15.9994,54.8,1728.0,1673.2,509.9410000000001,546.1692,54.8,2.0,16.0,14.0,12.9,3.939999999999999,16.0,2.0,6.0,4.0,2.9,1.08,2.0,66.0,146.0,80.0,94.6,34.32,66.0,1.31,3.44,2.13,2.774,0.7991999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.3,3.2199999999999998,0.0,0.0,14.0,14.0,1.4,2.52,0.0,2.0,28.0,26.0,8.3,4.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,0.9599999999999997,2.0,0.0,5.0,5.0,0.7,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.3,0.8799999999999999,2.0,9.105,28.11,19.005,12.643758620689999,5.142496551723999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,93.3,97.55999999999999,12.0,-2.0,5.0,7.0,3.3166247903554,-282000.0,1,0.6783286799695526,0.12407726104725451,7.188846244597127,10.189650713888009,0.6457031785518551,4,6,0,-767.2761135354137,20096.156861840755,19111.347740681158,1555.4801412224251,1447.6148102437385,1141.103718487357,1102.2318163792763,212.7878420719808,184.83806625211454,99.87464770112622,73.87347440130999,62.622514920756096,70.85734118148014,70.16865294929157,69.18529310269108,68.09771416996634,65.19215315395515,65.88927382738406,66.22503155326314,66.77343828409752,66.79892762522384,3.321928094887362,66.43856189774725,1,0,1,MgPbMnNiO6
Comp_59,8.0,50.0,42.0,16.3,10.820000000000002,8.0,52.0,87.0,35.0,78.3,10.780000000000001,87.0,15.9994,118.71,102.7106,35.264284499999995,25.309718299999997,15.9994,54.8,1728.0,1673.2,500.38800000000003,534.7056,54.8,2.0,16.0,14.0,12.9,3.939999999999999,16.0,2.0,5.0,3.0,2.8,0.96,2.0,66.0,141.0,75.0,93.9,33.480000000000004,66.0,1.31,3.44,2.13,2.737,0.8436,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.3,3.2199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,6.9,2.06,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,0.9599999999999997,2.0,0.0,5.0,5.0,0.7,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.3,0.8799999999999999,2.0,9.105,33.285,24.179999999999996,13.16125862069,5.970496551724,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,84.9,87.47999999999999,12.0,-2.0,4.0,6.0,3.265986323710904,-282000.0,1,0.6783286799695526,0.13075842997237241,5.965051389522476,9.81680093666965,0.5514619778469803,4,6,0,-728.3207806410767,6189.849583749047,5793.609136895736,1549.6798577896905,1447.3789641175124,1139.4080670427522,1101.997447051946,212.5632985195144,184.70529179280177,99.3785149813667,73.70674849927438,63.106445520888684,71.0357022613929,70.15234150787352,69.25510054605155,67.91808433538658,66.7626580941909,66.51929877522937,66.0098805741584,65.44285545163878,65.03322474855688,3.321928094887362,66.43856189774725,1,0,0,MgSnMnNiO6
Comp_60,8.0,40.0,32.0,15.3,9.420000000000002,8.0,44.0,87.0,43.0,74.7,14.76,87.0,15.9994,91.224,75.22460000000001,32.5156845,21.4616783,15.9994,54.8,2128.0,2073.2,662.6800000000001,729.456,54.8,2.0,16.0,14.0,11.9,4.92,16.0,2.0,5.0,3.0,2.8,0.96,2.0,66.0,175.0,109.0,97.5,37.8,66.0,1.31,3.44,2.13,2.6740000000000004,0.9191999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,5.9,1.1599999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.7,1.52,2.0,9.105,23.195,14.09,12.15225862069,4.356096551724001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,90.2,93.84,12.0,-2.0,4.0,6.0,3.265986323710904,-282000.0,1,0.6783286799695526,0.14525249372029284,5.493661894121022,9.82833771537172,0.5795934861227637,4,6,0,-727.6990915036239,3654.8341826952515,3382.2010560882477,1541.6742390990655,1447.1754729724755,1137.6506119835278,1101.8616494419716,212.13252910485966,184.7864200637353,99.54103136618969,73.86099528289814,62.81008466648872,70.95508668627122,70.10759898208121,68.72565605728147,68.10402061086558,66.94865995574814,66.68517594670102,66.01524646180083,65.39454262472222,65.15926802633822,3.321928094887362,66.43856189774725,1,0,0,MgZrMnNiO6
Comp_61,8.0,76.0,68.0,23.3,20.82,8.0,2.0,87.0,85.0,68.0,22.8,87.0,15.9994,190.23,174.23059999999998,54.311616428,52.23902914319999,15.9994,54.8,3306.0,3251.2,770.967,939.4198,54.8,1.0,16.0,15.0,11.7,5.16,16.0,2.0,6.0,4.0,3.1,1.34,2.0,66.0,187.0,121.0,101.9,43.08,66.0,0.93,3.44,2.51,2.692,0.8976,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.4,2.04,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,1.0,22.0,21.0,8.5,4.5,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.9,1.4599999999999997,2.0,9.105,29.2433333333,20.1383333333,13.707333333330002,6.215266666662001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.15507183,0.278679874,0.0,12.0,229.0,217.0,88.3,91.55999999999999,12.0,-2.0,6.0,8.0,3.511884584284246,-282000.0,1,0.792997622442975,0.1442956796105805,8.280160362551193,10.891889783627615,0.6593507856778256,1,7,0,-821.841217735846,16918.82152630066,16042.58135262961,13940.702549865608,13512.987159144206,1394.2638540028793,1327.0263910637873,179.02678563257024,149.78270712217497,99.58273923206696,74.40757279797938,61.86352476945393,70.68295296892832,70.10644091536287,69.40027199775287,68.58978262645873,65.27089530483926,66.12123148621912,66.39091950179366,67.2696865536894,67.18605173793101,3.321928094887362,66.43856189774725,0,1,1,NaLnCoOsO6
Comp_62,8.0,74.0,66.0,23.1,20.54,8.0,2.0,87.0,85.0,67.4,23.52,87.0,15.9994,183.84,167.8406,53.672616428000005,51.3444291432,15.9994,54.8,3695.0,3640.2,809.867,993.8797999999999,54.8,1.0,16.0,15.0,11.5,5.4,16.0,2.0,6.0,4.0,3.1,1.34,2.0,66.0,187.0,121.0,103.7,45.239999999999995,66.0,0.93,3.44,2.51,2.7079999999999997,0.8783999999999998,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.2,1.72,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,1.0,20.0,19.0,8.3,4.220000000000001,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.1,1.7600000000000002,2.0,9.105,29.2433333333,20.1383333333,13.90333333333,6.489666666662001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.15507183,0.278679874,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2.0,6.0,8.0,3.511884584284246,-282000.0,1,0.792997622442975,0.14193945654713713,8.057962175975485,11.060551991896494,0.659270744689064,1,7,0,-822.3389124152712,16003.180100485688,13512.88892076897,13827.784325606919,15046.898876173993,1393.5098094355217,1327.3575763935191,178.79716275321252,149.7805568225738,99.67264375715881,74.60482770315673,61.88132019827756,70.65957197275898,70.06643400455452,69.55916355492758,68.55621277610389,65.26201240989242,66.15047209452769,66.38928463157316,67.28426581748259,67.20426193357865,3.321928094887362,66.43856189774725,0,1,1,NaLuCoWO6
Comp_63,8.0,74.0,66.0,22.8,20.12,8.0,2.0,87.0,85.0,66.5,24.6,87.0,15.9994,183.84,167.8406,52.978906928,50.5697972288,15.9994,54.8,3695.0,3640.2,851.067,1051.5598000000002,54.8,1.0,16.0,15.0,11.2,5.76,16.0,2.0,6.0,4.0,3.1,1.34,2.0,66.0,187.0,121.0,105.0,46.8,66.0,0.93,3.44,2.51,2.686,0.9047999999999998,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.4,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,1.0,20.0,19.0,8.0,4.2,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.4,2.1599999999999997,2.0,9.105,29.2433333333,20.1383333333,13.997833333329998,6.432966666662,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00022471,0.00040447799999999994,0.0,12.0,229.0,217.0,95.3,99.96,12.0,-2.0,5.0,7.0,3.3665016461206925,-282000.0,1,0.792997622442975,0.14672467478003567,7.69994117576485,11.425227266330657,0.6486263019372742,4,6,0,-767.7532803506742,15994.454326929525,15051.80236047769,13833.447307142833,13508.0321392618,1053.8110426319543,999.868759743952,178.4840090112068,149.55408494057463,98.89880223238244,75.06563474231069,62.606198955710454,71.05243867418275,70.33856618268972,69.51708252896434,65.16796805120106,67.98514434236063,66.16726209574404,66.02025285042915,67.10009281409434,67.25879232242796,3.321928094887362,66.43856189774725,1,0,1,NaLuCrWO6
Comp_64,8.0,74.0,66.0,22.7,19.979999999999997,8.0,2.0,87.0,85.0,66.2,24.96,87.0,15.9994,183.84,167.8406,52.873446928,50.611981228800005,15.9994,54.8,3695.0,3640.2,851.367,1051.9797999999998,54.8,1.0,16.0,15.0,11.1,5.88,16.0,2.0,6.0,4.0,3.1,1.34,2.0,66.0,187.0,121.0,106.4,48.480000000000004,66.0,0.93,3.44,2.51,2.683,0.9084,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.8,1.12,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,1.0,20.0,19.0,7.9,4.24,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.2,3.0800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.5,2.3,2.0,9.105,29.2433333333,20.1383333333,14.17983333333,6.323766666662,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00022471,0.00040447799999999994,0.0,12.0,229.0,217.0,95.3,99.96,12.0,-2.0,4.0,6.0,3.3166247903554,-282000.0,1,0.792997622442975,0.14739225713215698,7.8608712191803285,11.169049202370983,0.6528665257219725,4,6,0,-748.5296499846295,15997.390650476811,13826.049328867248,13515.149060726873,15048.287273504726,953.2733069785263,902.2338888631924,177.9547406727985,149.7538737317873,99.3072720248941,61.85469509689648,74.43965058185927,70.66856431884989,70.19975011398638,69.67049239187673,68.57324807664342,65.26451503202891,66.23135303169327,66.44620132801705,67.23432726395569,67.25032791017605,3.321928094887362,66.43856189774725,1,0,1,NaLuVWO6
Comp_65,8.0,76.0,68.0,20.1,16.34,8.0,2.0,87.0,85.0,65.1,26.28,87.0,15.9994,190.23,174.23059999999998,45.705521428,40.1904961432,15.9994,54.8,3306.0,3251.2,757.267,920.2398000000001,54.8,1.0,16.0,15.0,11.7,5.16,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,190.0,124.0,102.2,43.44,66.0,0.93,3.44,2.51,2.6870000000000003,0.9035999999999997,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.4,2.04,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,22.0,21.0,7.1,3.3599999999999994,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.9,1.4599999999999997,2.0,9.105,32.365,23.26,14.057333333330002,6.705266666662001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.15484712,0.278724816,0.0,12.0,229.0,217.0,88.3,91.55999999999999,12.0,-2.0,6.0,8.0,3.511884584284246,-282000.0,1,0.792997622442975,0.14553961826916031,6.786270461485219,11.183728134806334,0.6598469396299087,4,6,0,-816.8327816626229,16640.832261346335,16044.556962017123,3401.308836228869,3186.758089704769,1387.2311105186636,1327.303250523249,178.43304799688372,149.76825752230113,98.68201076977017,61.591585877231026,74.45651919145504,70.62532189091026,70.22122960403068,69.39958104408863,68.6689106351141,65.29168545503317,66.34117866092163,66.48763970384982,67.26722836860371,67.34813952881409,3.321928094887362,66.43856189774725,1,0,1,NaYCoOsO6
